Date,Oil,Coal,Gas,Elec,GSCI,VIX,STOXX,AAA,BAA,Diff_BAA_AAA,ECB_Spot_3M,eua07,eua08,eua09,eua10,eua11,eua12,eua13,eua14,eua15,eua16,eua17,eua18,eua19,eua20,eua21,eua22,eua2007_vol1,eua2007_vol2,eua2007_out,eua2008_vol1,eua2008_vol2,eua2008_out,eua2009_vol1,eua2009_vol2,eua2009_out,eua2010_vol1,eua2010_vol2,eua2010_out,eua2011_vol1,eua2011_vol2,eua2011_out,eua2012_vol1,eua2012_vol2,eua2012_out,eua2013_vol1,eua2013_vol2,eua2013_out,eua2014_vol1,eua2014_vol2,eua2014_out,eua2015_vol1,eua2015_vol2,eua2015_out,eua2016_vol1,eua2016_vol2,eua2016_out,eua2017_vol1,eua2017_vol2,eua2017_out,eua2018_vol1,eua2018_vol2,eua2018_out,eua2019_vol1,eua2019_vol2,eua2019_out,eua2020_vol1,eua2020_vol2,eua2020_out,eua2021_vol1,eua2021_vol2,eua2021_out,eua2022_vol1,eua2022_vol2,eua2022_out
20130909,113.72,76.35,26.702,40.5,657.13,15.63,305.84,4.68,5.5,0.82,0.298881,,,,,,,5.33,5.47,5.67,5.93,6.19,6.41,6.67,6.93,,,,,,,,,,,,,,,,,,,,,20223,20223,569492,5842,5842,373618,2540,2540,231128,3157,3157,63421,946,946,15999,50,50,2376,25,25,1888,10,10,2194,,,,,,
20130910,111.25,76.25,26.696,40.88,647.13,14.53,309.8,4.73,5.57,0.84,0.289403,,,,,,,5.15,5.29,5.48,5.73,5.99,6.21,6.47,6.73,,,,,,,,,,,,,,,,,,,,,13529,13529,569029,1627,1627,374296,1434,1434,231269,349,349,63769,108,108,16093,50,50,2376,25,25,1888,10,10,2194,,,,,,
20130911,111.5,76.45,26.769,40.23,647.51,13.82,310.88,4.71,5.54,0.83,0.290769,,,,,,,5.28,5.42,5.62,5.87,6.13,6.35,6.61,6.87,,,,,,,,,,,,,,,,,,,,,16256,16256,568952,3365,3365,374631,1034,1034,231491,955,955,64349,108,108,16093,50,50,2376,25,25,1888,10,10,2194,,,,,,
20130912,112.63,76.7,26.999,40.58,652.26,14.29,310.74,4.69,5.53,0.84,0.293734,,,,,,,5.63,5.78,5.99,6.28,6.58,6.8,7.06,7.32,,,,,,,,,,,,,,,,,,,,,29440,29440,564244,10254,10254,372536,1396,1396,231360,2188,2188,65127,1900,1900,15993,50,50,2376,25,25,1888,10,10,2194,,,,,,
20130913,112.78,77,26.778,40.13,650.02,14.16,311.46,4.69,5.54,0.85,0.301378,,,,,,,5.41,5.55,5.76,6.02,6.32,6.54,6.8,7.06,,,,,,,,,,,,,,,,,,,,,22112,22112,562634,5814,5814,376443,1912,1912,232152,1680,1680,66173,124,124,15893,50,50,2376,25,25,1888,10,10,2194,,,,,,
20130916,110.07,76.9,26.839,41.26,644.19,14.38,313.42,4.72,5.56,0.84,0.311943,,,,,,,5.48,5.62,5.83,6.1,6.4,6.62,6.88,7.14,,,,,,,,,,,,,,,,,,,,,16535,16535,563976,3544,3544,378308,2230,2230,231761,565,565,66511,65,65,15958,50,50,2376,25,25,1888,10,10,2194,,,,,,
20130917,108.19,77.7,26.496,41.66,636.3,14.53,311.95,4.71,5.53,0.82,0.286826,,,,,,,5.68,5.82,6.06,6.35,6.67,6.9,7.16,7.42,,,,,,,,,,,,,,,,,,,,,18805,18805,561948,3469,3469,379436,4175,4175,233117,1283,1283,66737,230,230,15928,50,50,2376,25,25,1888,10,10,2194,,,,,,
20130918,110.6,78.15,26.502,42.37,645.92,13.59,313.28,4.63,5.44,0.81,0.286153,,,,,,,5.53,5.67,5.89,6.2,6.53,6.76,7.02,7.28,,,,,,,,,,,,,,,,,,,,,22404,22404,561127,3100,3100,380783,1799,1799,233445,1625,1625,67185,823,823,16751,50,50,2376,25,25,1888,10,10,2194,,,,,,
20130919,108.76,78,26.54,42,643.27,13.16,315.05,4.66,5.48,0.82,0.267674,,,,,,,5.36,5.49,5.71,5.99,6.3,6.53,6.79,7.05,,,,,,,,,,,,,,,,,,,,,16497,16497,561617,2327,2327,382345,2399,2399,234232,875,875,67559,125,125,16876,50,50,2376,25,25,1888,10,10,2194,,,,,,
20130920,109.22,77.7,26.575,41.96,638.63,13.12,314.2,4.62,5.43,0.81,0.251183,,,,,,,5.36,5.49,5.71,5.99,6.3,6.53,6.79,7.05,,,,,,,,,,,,,,,,,,,,,14833,14833,561775,3834,3834,382733,2752,2752,235241,780,780,68114,125,125,16876,50,50,2376,25,25,1888,10,10,2194,,,,,,
20130923,108.16,78.3,26.45,41.61,633.42,14.31,312.62,4.6,5.42,0.82,0.235396,,,,,,,5.43,5.57,5.79,6.09,6.41,6.64,6.9,7.16,,,,,,,,,,,,,,,,,,,,,17327,17327,561312,2496,2496,383869,2581,2581,236486,508,508,68390,210,210,17076,50,50,2376,25,25,1888,10,10,2194,,,,,,
20130924,108.64,78.3,26.269,41.75,632.59,14.08,313.2,4.53,5.35,0.82,0.223541,,,,,,,5.39,5.53,5.75,6.04,6.36,6.59,6.85,7.11,,,,,,,,,,,,,,,,,,,,,10845,10845,562147,2278,2278,384872,1531,1531,236345,1025,1025,68790,25,25,17096,50,50,2376,25,25,1888,10,10,2194,,,,,,
20130925,108.32,78.45,26.344,41.93,633.82,14.01,313.02,4.5,5.33,0.83,0.227102,,,,,,,5.4,5.54,5.77,6.06,6.38,6.61,6.87,7.13,,,,,,,,,,,,,,,,,,,,,16321,16321,558698,9186,9186,385868,4037,4037,235369,3269,3269,70819,10,10,17101,50,50,2376,25,25,1888,10,10,2194,,,,,,
20130926,109.21,78.45,26.388,41.85,637.03,14.06,313.02,4.55,5.38,0.83,0.240632,,,,,,,5.49,5.63,5.86,6.15,6.47,6.7,6.96,7.22,,,,,,,,,,,,,,,,,,,,,9995,9995,559567,2491,2491,386715,1053,1053,235595,520,520,70669,250,250,17351,50,50,2376,25,25,1888,10,10,2194,,,,,,
20130927,108.63,78.3,26.5,41.88,636.39,15.46,312.18,4.54,5.37,0.83,0.256617,,,,,,,5.39,5.53,5.76,6.05,6.37,6.6,6.86,7.12,,,,,,,,,,,,,,,,,,,,,22975,22975,566075,1856,1856,387088,1263,1263,236367,1287,1287,70558,250,250,17351,50,50,2376,25,25,1888,10,10,2194,,,,,,
20130930,108.37,82.6,27.044,41.71,632.4,16.6,310.46,4.56,5.39,0.83,0.262757,,,,,,,5.04,5.17,5.39,5.67,5.99,6.22,6.48,6.74,,,,,,,,,,,,,,,,,,,,,27423,27423,556655,3588,3588,388983,2539,2539,237647,1023,1023,71216,150,150,17451,50,50,2376,25,25,1888,10,10,2194,,,,,,
20131001,107.94,81.6,27.1,40.68,629.49,15.54,312.86,4.59,5.42,0.83,0.252538,,,,,,,5.15,5.28,5.5,5.78,6.1,6.33,6.59,6.85,,,,,,,,,,,,,,,,,,,,,,13229,,3754,3754,390981,1441,1441,238175,503,503,71500,150,150,17451,50,50,2376,25,25,1888,10,10,2194,,,,,,
20131002,109.19,82.55,27,41.24,637.18,16.6,310.79,4.58,5.4,0.82,0.219629,,,,,,,5.28,5.41,5.63,5.91,6.23,6.46,6.72,6.98,,,,,,,,,,,,,,,,,,,,,,11727,,5036,5036,393054,1591,1591,238888,224,224,71614,150,150,17451,50,50,2376,25,25,1888,10,10,2194,,,,,,
20131003,109,82.4,26.846,41.24,635.73,17.67,309.55,4.57,5.4,0.83,0.211565,,,,,,,5.2,5.33,5.55,5.83,6.15,6.38,6.64,6.9,,,,,,,,,,,,,,,,,,,,,,7934,,3332,3332,394800,1637,1637,240345,201,201,71805,150,150,17451,50,50,2376,25,25,1888,10,10,2194,,,,,,
20131004,109.46,82.9,26.907,41.09,637.24,16.74,309.89,4.6,5.42,0.82,0.199717,,,,,,,5.11,5.24,5.48,5.75,6.07,6.3,6.56,6.82,,,,,,,,,,,,,,,,,,,,,,11250,,2721,2721,395886,1506,1506,240790,528,528,72188,4,4,17455,50,50,2376,25,25,1888,10,10,2194,,,,,,
20131007,109.68,83.05,27.25,43.16,638.02,19.41,309.18,4.57,5.39,0.82,0.200214,,,,,,,4.97,5.1,5.31,5.57,5.89,6.12,6.38,6.64,,,,,,,,,,,,,,,,,,,,,,22892,,5018,5018,398050,2738,2738,241056,968,968,72923,250,250,17705,50,50,2376,25,25,1888,10,10,2194,,,,,,
20131008,110.16,82.8,27.25,42.97,640.42,20.34,306.84,4.56,5.37,0.81,0.210261,,,,,,,4.87,5,5.21,5.47,5.77,6.01,6.27,6.53,,,,,,,,,,,,,,,,,,,,,,20851,,2418,2418,399323,2204,2204,241399,1211,1211,73223,300,300,17955,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131009,109.06,82.7,27.288,42.8,633.36,19.6,305.13,4.59,5.39,0.8,0.216122,,,,,,,4.8,4.92,5.12,5.38,5.66,5.9,6.16,6.42,,,,,,,,,,,,,,,,,,,,,,16580,,3818,3818,400553,3174,3174,242245,559,559,73406,300,300,17955,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131010,111.8,82.8,27.15,42.11,642.05,16.48,310.29,4.59,5.39,0.8,0.210134,,,,,,,4.77,4.89,5.09,5.33,5.61,5.85,6.11,6.37,,,,,,,,,,,,,,,,,,,,,,17275,,3637,3637,401192,1584,1584,242335,988,988,73563,323,323,17956,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131011,111.28,82.4,27.15,41.56,638.45,15.72,311.61,4.58,5.38,0.8,0.211715,,,,,,,4.62,4.74,4.94,5.19,5.47,5.71,5.97,6.23,,,,,,,,,,,,,,,,,,,,,,12932,,2412,2412,402419,1761,1761,242691,1376,1376,73806,323,323,17956,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131014,111.04,82.5,27.151,39.84,639.44,16.07,312.22,4.58,5.38,0.8,0.204687,,,,,,,4.82,4.95,5.15,5.41,5.69,5.93,6.19,6.45,,,,,,,,,,,,,,,,,,,,,,11652,,2892,2892,403825,1343,1343,243141,491,491,74048,323,323,17956,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131015,109.96,82.4,27.142,39.42,636.38,18.66,314.82,4.62,5.41,0.79,0.196836,,,,,,,4.96,5.09,5.3,5.57,5.86,6.1,6.36,6.62,,,,,,,,,,,,,,,,,,,,,,22230,,6102,6102,407090,2222,2222,244106,165,165,74177,15,15,17956,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131016,110.86,82.8,27,39.3,641.27,14.71,315.55,4.57,5.35,0.78,0.19936,,,,,,,5.34,5.48,5.71,5.98,6.27,6.51,6.77,7.03,,,,,,,,,,,,,,,,,,,,,,33815,,18860,18860,406846,7095,7095,243857,1773,1773,73804,15,15,17956,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131017,109.11,83.45,26.975,38.76,634.96,13.48,315.98,4.5,5.27,0.77,0.198743,,,,,,,5.18,5.32,5.54,5.8,6.09,6.34,6.6,6.86,,,,,,,,,,,,,,,,,,,,,,15087,,6905,6905,404979,3611,3611,246215,881,881,73917,350,350,18056,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131018,109.94,83.7,26.983,38.44,638.62,13.04,318.47,4.5,5.26,0.76,0.192767,,,,,,,5.13,5.27,5.49,5.75,6.04,6.29,6.55,6.81,,,,,,,,,,,,,,,,,,,,,,14714,,7290,7290,405832,2037,2037,246755,415,415,74037,350,350,18056,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131021,109.64,83.8,26.95,38,634.81,13.16,319.54,4.53,5.28,0.75,0.18183,,,,,,,4.59,4.72,4.92,5.16,5.43,5.68,5.94,6.2,,,,,,,,,,,,,,,,,,,,,,28212,,6690,6690,407759,8177,8177,249744,3043,3043,75011,18,18,18056,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131022,109.97,83.8,26.839,37.69,632.65,13.33,320.97,4.45,5.2,0.75,0.174677,,,,,,,4.71,4.84,5.05,5.29,5.56,5.81,6.07,6.33,,,,,,,,,,,,,,,,,,,,,,15269,,4923,4923,410386,3667,3667,250276,1167,1167,74779,10,10,18056,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131023,107.8,83.75,26.913,37.37,623.91,13.42,318.99,4.43,5.18,0.75,0.190087,,,,,,,4.62,4.75,4.96,5.19,5.46,5.71,5.97,6.23,,,,,,,,,,,,,,,,,,,,,,10933,,4159,4159,410748,1960,1960,250767,711,711,74494,10,10,18056,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131024,106.99,83.9,26.925,37.29,622.84,13.2,320.38,4.46,5.21,0.75,0.205919,,,,,,,4.67,4.81,5.02,5.25,5.52,5.77,6.03,6.29,,,,,,,,,,,,,,,,,,,,,,17354,,9931,9931,407473,1515,1515,251686,1575,1575,75648,10,10,18056,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131025,106.93,83.95,26.838,37.53,624.36,13.09,320.09,4.44,5.19,0.75,0.220576,,,,,,,5.01,5.17,5.39,5.63,5.93,6.18,6.44,6.7,,,,,,,,,,,,,,,,,,,,,,33591,,16761,16761,404160,3738,3738,252910,1520,1520,75675,1475,1475,18831,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131028,109.61,86.4,26.738,37.28,629.69,13.31,319.49,4.45,5.2,0.75,0.215225,,,,,,,4.83,4.98,5.19,5.43,5.73,5.98,6.24,6.5,,,,,,,,,,,,,,,,,,,,,,10128,,2950,2950,405131,610,610,252992,599,599,76051,1475,1475,18831,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131029,109.01,86.25,26.499,37.21,627.67,13.41,320.77,4.47,5.22,0.75,0.203619,,,,,,,5.09,5.25,5.47,5.71,6,6.25,6.51,6.77,,,,,,,,,,,,,,,,,,,,,,20331,,7690,7690,404246,2084,2084,253194,981,981,76244,450,450,19106,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131030,109.86,85.75,26.469,37.68,627.21,13.65,320.8,4.48,5.23,0.75,0.203242,,,,,,,4.97,5.13,5.34,5.58,5.87,6.12,6.38,6.64,,,,,,,,,,,,,,,,,,,,,,13357,,4784,4784,404082,535,535,253302,443,443,76494,450,450,19106,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131031,108.84,83.75,27.075,38.5,622.52,13.75,322.37,4.48,5.22,0.74,0.195847,,,,,,,4.81,4.96,5.16,5.39,5.68,5.93,6.19,6.45,,,,,,,,,,,,,,,,,,,,,,13617,,3779,3779,405165,1399,1399,253738,1127,1127,76652,200,200,19306,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131101,105.91,83.1,26.981,37.38,612.24,13.28,321.5,4.54,5.29,0.75,0.15888,,,,,,,4.62,4.76,4.96,5.19,5.46,5.71,5.97,6.23,,,,,,,,,,,,,,,,,,,,,,12104,,4401,4401,404665,1531,1531,254176,782,782,76910,1,1,19306,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131104,106.23,83.05,27.181,37.48,610.66,12.93,322.5,4.54,5.29,0.75,0.170421,,,,,,,4.56,4.7,4.9,5.13,5.4,5.65,5.91,6.17,,,,,,,,,,,,,,,,,,,,,,22683,,6966,6966,406313,2409,2409,254647,445,445,77226,65,65,19342,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131105,105.33,83.25,27.488,38.54,606.77,13.27,321.89,4.6,5.35,0.75,0.17169,,,,,,,4.8,4.95,5.16,5.4,5.67,5.92,6.18,6.44,,,,,,,,,,,,,,,,,,,,,,16141,,5482,5482,408542,2662,2662,254236,505,505,77346,65,65,19342,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131106,105.24,84,27.4,37.11,609.73,12.67,323.26,4.61,5.37,0.76,0.167054,,,,,,,4.78,4.94,5.15,5.39,5.68,5.93,6.19,6.45,,,,,,,,,,,,,,,,,,,,,,12198,,5718,5718,410097,1178,1178,255032,349,349,77595,65,65,19342,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131107,103.46,84.35,27.267,37.22,605.02,13.91,323.23,4.57,5.33,0.76,0.137295,,,,,,,4.8,4.96,5.17,5.41,5.7,5.95,6.21,6.47,,,,,,,,,,,,,,,,,,,,,,15478,,8940,8940,411362,2953,2953,255697,788,788,77986,80,80,19392,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131108,105.12,84.05,27.377,37.71,609.95,12.9,322.72,4.69,5.46,0.77,0.148935,,,,,,,4.49,4.64,4.84,5.07,5.35,5.6,5.86,6.12,,,,,,,,,,,,,,,,,,,,,,23079,,5077,5077,413165,4051,4051,255972,1322,1322,78494,215,215,19367,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131111,106.4,84.1,27.606,39.49,614.2,12.53,323.57,4.69,5.46,0.77,0.147276,,,,,,,4.61,4.76,4.96,5.19,5.47,5.72,5.98,6.24,,,,,,,,,,,,,,,,,,,,,,17322,,4339,4339,415632,2587,2587,257304,461,461,78684,31,31,19374,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131112,105.81,83.25,27.65,40.06,609.25,12.82,321.68,4.7,5.47,0.77,0.15706,,,,,,,4.65,4.8,5,5.23,5.5,5.75,6.01,6.27,,,,,,,,,,,,,,,,,,,,,,15247,,5823,5823,417935,4672,4672,258835,377,377,78755,60,60,19434,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131113,107.12,83.15,27.788,40.17,613.7,12.52,319.82,4.67,5.44,0.77,0.14808,,,,,,,4.65,4.81,5.01,5.24,5.51,5.76,6.02,6.28,,,,,,,,,,,,,,,,,,,,,,13831,,6061,6061,417297,2050,2050,258830,857,857,78842,300,300,19163,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131114,108.54,83.4,27.938,39.94,616.8,12.37,322.43,4.65,5.41,0.76,0.156201,,,,,,,4.59,4.75,4.95,5.18,5.45,5.7,5.96,6.22,,,,,,,,,,,,,,,,,,,,,,14645,,2525,2525,418350,1743,1743,259037,826,826,79472,550,550,19113,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131115,108.5,83.8,28.246,40.01,616.92,12.19,323,4.65,5.41,0.76,0.166045,,,,,,,4.5,4.66,4.85,5.08,5.35,5.6,5.86,6.12,,,,,,,,,,,,,,,,,,,,,,10258,,3143,3143,420065,1395,1395,259467,526,526,79622,75,75,19178,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131118,108.47,83.75,28.196,39.82,613.95,13.1,324.7,4.58,5.33,0.75,0.179785,,,,,,,4.35,4.51,4.7,4.92,5.17,5.42,5.68,5.94,,,,,,,,,,,,,,,,,,,,,,20803,,6883,6883,421206,4167,4167,260347,1159,1159,79971,178,178,19271,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131119,106.92,83.85,28.041,39.83,611.67,13.39,322.56,4.62,5.37,0.75,0.176134,,,,,,,4.42,4.57,4.77,4.99,5.27,5.52,5.78,6.04,,,,,,,,,,,,,,,,,,,,,,26652,,12230,12230,424923,4949,4949,259663,1864,1864,80321,1238,1238,19391,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131120,108.06,84.5,27.748,39.94,614.19,13.4,322.91,4.72,5.47,0.75,0.191102,,,,,,,4.49,4.64,4.85,5.07,5.33,5.58,5.84,6.1,,,,,,,,,,,,,,,,,,,,,,11377,,2120,2120,425554,1088,1088,260248,330,330,80452,1238,1238,19391,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131121,110.08,84.4,27.769,39.45,622.23,12.66,322.42,4.7,5.44,0.74,0.18775,,,,,,,4.41,4.56,4.76,4.98,5.24,5.47,5.73,5.99,,,,,,,,,,,,,,,,,,,,,,12329,,3721,3721,427178,2011,2011,260785,1058,1058,80882,157,157,19391,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131122,111.05,84.4,27.763,38.93,624.37,12.26,322.77,4.65,5.4,0.75,0.168533,,,,,,,4.43,4.58,4.78,5,5.26,5.49,5.75,6.01,,,,,,,,,,,,,,,,,,,,,,32165,,12603,12603,427617,2132,2132,261778,656,656,81170,157,157,19391,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131125,111,84.05,27.725,38.81,622.58,12.79,324.18,4.65,5.39,0.74,0.165118,,,,,,,4.4,4.55,4.75,4.97,5.23,5.46,5.72,5.98,,,,,,,,,,,,,,,,,,,,,,21583,,8295,8295,430500,1531,1531,262771,280,280,81240,60,60,19396,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131126,110.88,84.45,27.75,38.56,622.4,12.81,322.24,4.59,5.34,0.75,0.162189,,,,,,,4.49,4.63,4.83,5.05,5.32,5.55,5.81,6.07,,,,,,,,,,,,,,,,,,,,,,21065,,7180,7180,432972,6047,6047,264115,521,521,81204,205,205,19201,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131127,111.31,84.35,27.931,38.82,620.76,12.98,324.04,4.62,5.37,0.75,0.171456,,,,,,,4.47,4.61,4.81,5.03,5.29,5.53,5.79,6.05,,,,,,,,,,,,,,,,,,,,,,37481,,20602,20602,447609,2350,2350,264758,123,123,81198,1100,1100,19204,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131128,110.86,84.5,28.236,38.97,620.76,12.98,325.19,4.62,5.37,0.75,0.176954,,,,,,,4.43,4.57,4.77,4.99,5.24,5.48,5.72,5.96,,,,,,,,,,,,,,,,,,,,,,36119,,24205,24205,452014,1504,1504,264898,1146,1146,81756,67,67,19209,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131129,109.69,84.4,28.279,39.22,620.12,13.7,325.16,4.62,5.36,0.74,0.176031,,,,,,,4.36,4.49,4.68,4.89,5.14,5.38,5.62,5.86,,,,,,,,,,,,,,,,,,,,,,20303,,7231,7231,453537,2662,2662,265716,2041,2041,82818,216,216,19176,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131202,111.45,82.25,28.572,36.38,623.53,14.23,324.1,4.67,5.41,0.74,0.187414,,,,,,,4.5,4.63,4.83,5.06,5.31,5.55,5.79,6.03,,,,,,,,,,,,,,,,,,,,,,26197,,16128,16128,461246,4590,4590,266706,1490,1490,83393,267,267,19026,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131203,112.62,82.25,29.291,37.52,629.81,14.55,319.13,4.65,5.39,0.74,0.190742,,,,,,,4.48,4.61,4.8,5.02,5.27,5.51,5.75,5.99,,,,,,,,,,,,,,,,,,,,,,15317,,7430,7430,463266,4707,4707,269182,606,606,83724,1186,1186,19112,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131204,111.88,81.95,28.849,37.81,631.85,14.7,317.24,4.71,5.46,0.75,0.19493,,,,,,,4.48,4.61,4.79,5.01,5.25,5.49,5.73,5.97,,,,,,,,,,,,,,,,,,,,,,10117,,5965,5965,465302,3133,3133,269825,421,421,83899,608,608,19320,250,250,2522,25,25,1888,10,10,2194,,,,,,
20131205,110.98,82.6,28.547,39.25,630.16,15.08,314.41,4.72,5.47,0.75,0.210575,,,,,,,4.64,4.77,4.95,5.18,5.43,5.67,5.91,6.15,,,,,,,,,,,,,,,,,,,,,,22333,,33553,33553,473801,10071,10071,270600,1354,1354,84787,50,50,19370,500,500,3022,25,25,1888,10,10,2194,,,,,,
20131206,111.61,83.35,28.244,39.41,631.94,13.79,316.5,4.72,5.46,0.74,0.217795,,,,,,,4.79,4.92,5.12,5.35,5.63,5.92,6.19,6.5,,,,,,,,,,,,,,,,,,,,,,16468,,18425,18425,485100,7111,7111,273305,1183,1183,85463,161,161,19531,150,150,3172,25,25,1888,10,10,2194,,,,,,
20131209,109.39,83.65,27.989,37.67,628.35,13.49,317.15,4.7,5.43,0.73,0.221933,,,,,,,4.9,5.03,5.23,5.46,5.74,6.07,6.4,6.73,,,,,,,,,,,,,,,,,,,,,,29962,,19742,19742,488971,6961,6961,274637,2622,2622,84754,1173,1173,19514,1500,1500,4672,25,25,1888,10,10,2194,,,,,,
20131210,109.38,84.6,27.908,37.38,630.05,13.91,314.91,4.64,5.37,0.73,0.223945,,,,,,,5.02,5.15,5.35,5.58,5.86,6.22,6.58,6.94,,,,,,,,,,,,,,,,,,,,,,28735,,22003,22003,500654,8281,8281,275010,1301,1301,84847,535,535,19479,2250,2250,6732,25,25,1888,10,10,2194,,,,,,
20131211,109.7,85.15,27.825,37.6,629.95,15.42,313.3,4.66,5.41,0.75,0.251056,,,,,,,4.88,5.01,5.2,5.43,5.72,6.11,6.5,6.9,,,,,,,,,,,,,,,,,,,,,,22322,,11613,11613,505033,2613,2613,276220,3417,3417,85687,725,725,19744,1375,1375,8107,25,25,1888,10,10,2194,,,,,,
20131212,108.67,85.8,27.674,35.95,626.38,15.54,310.24,4.66,5.42,0.76,0.269128,,,,,,,4.9,5.02,5.21,5.44,5.72,6.11,6.52,6.96,,,,,,,,,,,,,,,,,,,,,,18264,,17097,17097,509601,1783,1783,277076,1927,1927,85961,413,413,19688,1260,1260,9347,20,20,1888,20,20,2194,,,,,,
20131213,108.83,85.9,27.696,35.87,623.59,15.76,309.75,4.63,5.38,0.75,0.242291,,,,,,,4.8,4.92,5.1,5.32,5.59,5.97,6.37,6.8,,,,,,,,,,,,,,,,,,,,,,13044,,12198,12198,515272,1033,1033,277025,392,392,85894,413,413,19688,1260,1260,9347,20,20,1888,20,20,2194,,,,,,
20131216,110.47,85.45,27.771,34.93,627.39,16.03,313.64,4.65,5.39,0.74,0.255099,,,,,,,4.67,4.79,4.97,5.18,5.43,5.78,6.15,6.54,,,,,,,,,,,,,,,,,,,,,,17267,,17563,17563,525373,1770,1770,278099,552,552,85988,125,125,19563,1260,1260,9347,20,20,1888,20,20,2194,,,,,,
20131217,108.44,85.3,27.779,34.47,624.29,16.21,311.31,4.63,5.35,0.72,0.263562,,,,,,,,5.01,5.2,5.42,5.68,6.02,6.36,6.73,,,,,,,,,,,,,,,,,,,,,,,,9736,9736,526965,926,926,278543,321,321,86042,322,322,19491,1260,1260,9347,20,20,1888,20,20,2194,,,,,,
20131218,109.63,85.2,27.78,34.32,627.88,13.8,313.99,4.63,5.39,0.76,0.270628,,,,,,,,4.99,5.18,5.39,5.65,5.98,6.31,6.64,,,,,,,,,,,,,,,,,,,,,,,,13601,13601,523981,705,705,278858,254,254,86196,200,200,19391,1260,1260,9347,20,20,1888,20,20,2194,,,,,,
20131219,110.29,84.95,27.792,35.15,632,14.15,319.44,4.57,5.36,0.79,0.276723,,,,,,,,5.03,5.22,5.43,5.69,6.02,6.33,6.63,,,,,,,,,,,,,,,,,,,,,,,,9714,9714,527795,1424,1424,278592,260,260,86300,157,157,19381,1260,1260,9347,20,20,1888,20,20,2194,,,,,,
20131220,111.77,85,27.87,34.84,637.1,13.79,321.14,4.49,5.27,0.78,0.280612,,,,,,,,4.87,5.05,5.25,5.5,5.81,6.11,6.41,,,,,,,,,,,,,,,,,,,,,,,,15066,15066,521549,894,894,278796,475,475,86608,125,125,19456,100,100,9447,50,50,1938,50,50,2224,,,,,,
20131223,111.56,84.9,27.749,34.5,635.61,13.04,323.4,4.51,5.29,0.78,0.25137,,,,,,,,4.88,5.06,5.26,5.51,5.82,6.12,6.42,,,,,,,,,,,,,,,,,,,,,,,,2238,2238,521751,418,418,278650,358,358,86608,125,125,19456,100,100,9447,50,50,1938,50,50,2224,,,,,,
20131224,111.9,84.9,27.779,,637.04,12.48,324.21,4.57,5.35,0.78,0.261743,,,,,,,,5.01,5.19,5.39,5.64,5.94,6.23,6.53,,,,,,,,,,,,,,,,,,,,,,,,2271,2271,522518,650,650,279094,140,140,86683,50,50,19406,25,25,9472,25,25,1938,50,50,2224,,,,,,
20131225,111.9,84.9,27.779,,637.04,12.48,324.21,4.57,5.35,0.78,,,,,,,,,5.01,5.19,5.39,5.64,5.94,6.23,6.53,,,,,,,,,,,,,,,,,,,,,,,,2271,2271,522518,650,650,279094,140,140,86683,50,50,19406,25,25,9472,25,25,1938,50,50,2224,,,,,,
